"","X.2","X.1","X","Net","Net_index","Start_Time_hh","Start_Time_mm","End_Time_hh","End_Time_mm","Year.XXXX.","Month.XX.","Day.XX.","Fishermen","Fishing_field","Depth","Distance_to_Shore","Commants","Storm","Speed","High_Sea","Net_Type","box_only","night_drag_prawn","Many.Nasralas","Very_weak","Missing","Comments","Draging_time","Site","Direction","Lat_shore","Lon_shore","Perpendicular","Eer","Sig","Mme","Nra","Aal","BOX","Pse","Eha","Pca","FIS","Per","Rrh","Psa","Sd","Lvu","WHT","SPH","Lmo","Arg","Sso","Ovu","Sco","Umo","Dce","Bbo","SPI","Sof","DIP","SAR","Sja","Sha","Lbu","MUL_UP","SPL","TRA","BAT","Ssi","Ccr","Pin","Plo","Bca","EPI","MUL","Pja","Sau","Sud","Upo","Depth_m","Distance_from_shore_km","Depth_specifyed","Distance_specifyed","Location_specifyed","Lon_final","Lat_final","Depth_diff","loc_DEPTH"
"371",371,371,371,2795,"2795_5_5_2017",13,45,"17","30",2017,5,5,"Michael","Ashdod S",21,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.75,"Ashdod","S",31.83,34.63,301,0,0,0,10,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,37.8,NA,TRUE,NA,TRUE,34.5928687403317,31.8490384123709,0.0136293244925696,37.8136293244926
"372",372,372,372,331,"331_28_2_2014",1,30,NA,NA,2014,2,28,"Levi","Ashdod S",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,NA,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,28.8,NA,TRUE,NA,TRUE,34.6200394514618,31.8351089359297,0.488891706630305,28.3111082933697
"373",373,373,373,464,"464_27_4_2014",8,0,"11","15",2014,4,27,"Levi","Ashdod S",9,NA,"University",FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.25,"Ashdod","S",31.83,34.63,301,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16.2,NA,TRUE,NA,TRUE,34.63,31.83,0.51903291565166,16.7190329156517
"374",374,374,374,72,"72_25_10_2013",19,30,"0","15",2013,10,25,"Doli","Ashdod N",NA,36,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Ashdod","N",31.83,34.63,301,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,NA,64.8,NA,TRUE,TRUE,34.0413556324796,32.1296178538766,NA,NA
"375",375,375,375,1824,"1824_29_11_2015",14,30,"17","30",2015,11,29,"Levi","Ashdod S",10.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,70,0,0,5,0,0,0,0,0,5,18.9,NA,TRUE,NA,TRUE,34.6281890728001,31.8309289557405,1.10217416806777,20.0021741680678
"376",376,376,376,206,"206_7_12_2013",2,0,"6","0",2013,12,7,"Levi","Ashdod S",17.5,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,31.5,NA,TRUE,NA,TRUE,34.6109834549563,31.8397527428669,0.251504283764611,31.7515042837646
"377",377,377,377,848,"848_20_10_2014",20,45,"1","15",2014,10,20,"Levi","Ashdod S",NA,32,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Ashdod","S",31.83,34.63,301,0,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,NA,57.6,NA,TRUE,TRUE,34.1069496924228,32.096462811772,NA,NA
"378",378,378,378,1422,"1422_19_7_2015",23,0,"3","0",2015,7,19,"Levi","Ashdod N",17,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","N",31.83,34.63,301,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30.6,NA,TRUE,NA,TRUE,34.63,31.83,0.100151384910163,16.7190329156517
"379",379,379,379,209,"209_8_12_2013",18,30,"3","0",2013,12,8,"Levi","Ashdod S",17,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,8.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30.6,NA,TRUE,NA,TRUE,34.6236615960876,31.8332512317373,0.100151384910163,25.8938174860563
"380",380,380,380,1096,"1096_20_1_2015",18,45,"0","0",2015,1,20,"Levi","Ashdod S",18.5,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.25,"Ashdod","S",31.83,34.63,301,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,33.3,NA,TRUE,NA,TRUE,34.6091721467999,31.8406814264925,0.233100042700542,33.0668999572995
"381",381,381,381,475,"475_29_4_2014",20,15,NA,NA,2014,4,29,"Levi","Ashdod S",11,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,NA,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19.8,NA,TRUE,NA,TRUE,34.6290945409346,31.8304644811088,0.202174168067767,20.0021741680678
"382",382,382,382,1707,"1707_28_10_2015",7,30,"12","45",2015,10,28,"Levi","Ashdod S W",31,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.25,"Ashdod","S W",31.83,34.63,301,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,NA,TRUE,NA,TRUE,34.5421282262263,31.875024483939,0.218287350646676,56.0182873506467
"383",383,383,383,1221,"1221_7_3_2015",7,0,"11","15",2015,3,7,"Levi","Ashdod S",12,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Ashdod","S",31.83,34.63,301,0,0,0,20,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,21.6,NA,TRUE,NA,TRUE,34.6281890728001,31.8309289557405,0.436958071602028,20.0021741680678
"384",384,384,384,84,"84_28_10_2013",0,45,"4","0",2013,10,28,"Levi","Ashdod N",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.25,"Ashdod","N",31.83,34.63,301,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,28.8,NA,TRUE,NA,TRUE,34.6209450012234,31.8346445195994,0.488891706630305,28.3111082933697
"385",385,385,385,1957,"1957_8_2_2016",13,0,"17","0",2016,2,8,"Levi","Ashdod S",16.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,80,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5,29.7,NA,TRUE,NA,TRUE,34.6164171617107,31.8369665364607,0.107206216350956,29.807206216351
"386",386,386,386,217,"217_14_12_2013",21,30,"1","30",2013,12,14,"Doli","Ashdod S",12,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,20,20,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,0,0,10,21.6,NA,TRUE,NA,TRUE,34.6272835955965,31.831393423895,0.436958071602028,21.163041928398
"387",387,387,387,347,"347_6_3_2014",17,45,NA,NA,2014,3,6,"Doli","Ashdod S",12,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,NA,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21.6,NA,TRUE,NA,TRUE,34.63,31.83,0.436958071602028,16.7190329156517
"388",388,388,388,616,"616_11_6_2014",21,30,"1","30",2014,6,11,"Levi","Ashdod S",14,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25.2,NA,TRUE,NA,TRUE,34.6245671095692,31.8327867894934,0.693817486056286,23.7763490877337
"389",389,389,389,482,"482_1_5_2014",15,15,"19","15",2014,5,1,"Doli","Ashdod S",NA,7,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.6,NA,TRUE,TRUE,34.515840697186,31.8884735544725,NA,76.9156470927451
"390",390,390,390,484,"484_2_5_2014",9,0,"13","30",2014,5,2,"Doli","Ashdod N",NA,48,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Ashdod","N",31.83,34.63,301,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,86.4,NA,TRUE,TRUE,33.8442886347279,32.2288776111123,NA,NA
"391",391,391,391,3670,"3670_6_5_2018",16,0,"19","30",2018,5,6,"Levi","Ashdod S",14,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,25.2,NA,TRUE,NA,TRUE,34.6236615960876,31.8332512317373,0.693817486056286,25.8938174860563
"392",392,392,392,3303,"3303_1_12_2017",18,15,"23","30",2017,12,1,"Levi","Ashdod S",46,NA,NA,FALSE,NA,FALSE,NA,FALSE,TRUE,"FALSE",TRUE,FALSE,NA,5.25,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,82.8,NA,TRUE,NA,TRUE,34.5403155384221,31.8759521814414,1.10320617956309,57.0031038833582
"393",393,393,393,353,"353_8_3_2014",20,30,"1","0",2014,3,8,"Doli","Ashdod S",16,NA,"13-17F",FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10,0,28.8,NA,TRUE,NA,TRUE,34.6209450012234,31.8346445195994,0.488891706630305,28.3111082933697
"394",394,394,394,95,"95_1_11_2013",18,45,"0","15",2013,11,1,"Doli","Ashdod N",NA,37,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.5,"Ashdod","N",31.83,34.63,301,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,NA,66.6,NA,TRUE,TRUE,34.0249497069975,32.137901275961,NA,NA
"395",395,395,395,355,"355_14_3_2014",13,30,"18","15",2014,3,14,"Levi","Ashdod S",14.5,NA,"12-17F",FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,26.1,NA,TRUE,NA,TRUE,34.6245671095692,31.8327867894934,0.206182513943716,23.7763490877337
"396",396,396,396,987,"987_8_12_2014",12,0,"13","30",2014,12,8,"Levi","Ashdod S",22,NA,"Heker Yamim",FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,1.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,NA,TRUE,NA,TRUE,34.5783743553149,31.856465080584,0.180158153497693,39.7801581534977
"397",397,397,397,3799,"3799_25_6_2018",27,15,"20","30",2018,6,25,"Michael","Ashdod S",21,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,17.25,"Ashdod","S",31.83,34.63,301,0,0,0,13.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,37.8,NA,TRUE,NA,TRUE,34.5928687403317,31.8490384123709,0.0136293244925696,37.8136293244926
"398",398,398,398,1602,"1602_9_9_2015",14,30,"19","0",2015,9,9,"Levi","Ashdod S",12,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,10,0,20,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21.6,NA,TRUE,NA,TRUE,34.6281890728001,31.8309289557405,0.436958071602028,20.0021741680678
"399",399,399,399,230,"230_18_12_2013",9,0,"12","30",2013,12,18,"Doli","Ashdod S",32,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,57.6,NA,TRUE,NA,TRUE,34.5502848718316,31.8708495237305,0.402076087700344,50.1041830261111
"400",400,400,400,749,"749_3_9_2014",8,45,"13","0",2014,9,3,"Levi","Ashdod S",15,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,0,0,0,0,0,0,27,NA,TRUE,NA,TRUE,34.6227560735362,31.833715667503,0.262713807610112,26.7372861923899
"401",401,401,401,2460,"2460_22_11_2016",19,45,"23","30",2016,11,22,"Michael","Ashdod S",23,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.75,"Ashdod","S",31.83,34.63,301,0,0,0,20,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,41.4,NA,TRUE,NA,TRUE,34.5684081178251,31.861569951689,0.416018728789474,41.8160187287895
"402",402,402,402,873,"873_30_10_2014",6,45,"11","0",2014,10,30,"Levi","Ashdod S",14,24,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Ashdod","S",31.83,34.63,301,0,0,0,0,2.5,15,0,0,2.5,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,43.2,TRUE,TRUE,TRUE,34.6281890728001,31.8309289557405,0.693817486056286,20.0021741680678
"403",403,403,403,1974,"1974_15_2_2016",11,30,"15","30",2016,2,15,"Levi","Ashdod S",24,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,40,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,43.2,NA,TRUE,NA,TRUE,34.6281890728001,31.8309289557405,0.283996905608937,20.0021741680678
"404",404,404,404,2949,"2949_20_8_2017",19,30,"0","30",2017,8,20,"Levi","Ashdod S",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,28.8,NA,TRUE,NA,TRUE,34.6200394514618,31.8351089359297,0.488891706630305,28.3111082933697
"405",405,405,405,363,"363_16_3_2014",17,15,"20","0",2014,3,16,"Levi","Ashdod S",21,NA,"18-24F",FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,2.75,"Ashdod","S",31.83,34.63,301,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,37.8,NA,TRUE,NA,TRUE,34.5937745622592,31.8485741904839,0.0136293244925696,37.8136293244926
"406",406,406,406,1977,"1977_23_2_2016",2,0,"6","30",2016,2,23,"Levi","Ashdod S",12,48,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Ashdod","S",31.83,34.63,301,0,0,0,160,0,0,20,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,21.6,86.4,TRUE,TRUE,TRUE,34.6290945409346,31.8304644811088,0.436958071602028,20.0021741680678
"407",407,407,407,3441,"3441_29_1_2018",10,45,"15","0",2018,1,29,"Michael","Ashdod",19,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Ashdod",NA,31.83,34.63,301,0,0,0,50,0,10,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,34.2,NA,TRUE,NA,TRUE,34.6064551165259,31.8420744033229,0.289713544556285,34.4897135445563
"408",408,408,408,878,"878_2_11_2014",9,15,"12","15",2014,11,2,"Levi","Ashdod S",9,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"14",FALSE,FALSE,NA,3,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,50,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,16.2,NA,TRUE,NA,TRUE,34.63,31.83,0.51903291565166,16.7190329156517
"409",409,409,409,3564,"3564_19_3_2018",18,0,"0","0",2018,3,19,"Michael","Ashdod S",NA,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,6,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"410",410,410,410,1981,"1981_23_2_2016",23,0,"3","30",2016,2,23,"Levi","Ashdod S",23,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,41.4,NA,TRUE,NA,TRUE,34.570220242699,31.8606418517011,0.416018728789474,41.8160187287895
"411",411,411,411,3445,"3445_30_1_2018",6,45,"12","30",2018,1,30,"Michael","Ashdod S",19.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.75,"Ashdod","S",31.83,34.63,301,0,0,0,45,0,5,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35.1,NA,TRUE,NA,TRUE,34.6191338926299,31.8355733457811,0.221580527052083,28.3111082933697
"412",412,412,412,2592,"2592_13_1_2017",19,45,"0","0",2017,1,13,"Levi","Ashdod S",24.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Ashdod","S",31.83,34.63,301,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1,NA,TRUE,NA,TRUE,34.600115061685,31.8453244557319,0.00694476268789401,37.38123709434
"413",413,413,413,2591,"2591_13_1_2017",15,0,"19","0",2017,1,13,"Levi","Ashdod S",19,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,NA,TRUE,NA,TRUE,34.6064551165259,31.8420744033229,0.289713544556285,34.4897135445563
"414",414,414,414,421,"421_7_4_2014",6,45,"10","15",2014,4,7,"Doli","Ashdod N",NA,30,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Ashdod","N",31.83,34.63,301,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,54,NA,TRUE,TRUE,34.1397289473868,32.0798724932735,NA,NA
"415",415,415,415,1173,"1173_17_2_2015",22,30,"5","0",2015,2,17,"Levi","Ashdod S",30,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,6.5,"Ashdod","S",31.83,34.63,301,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,NA,TRUE,NA,TRUE,34.5448471898225,31.8736328889785,0.541869672987843,53.4581303270122
"416",416,416,416,2230,"2230_25_8_2016",6,30,"10","30",2016,8,25,"Michael","Ashdod S",23.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Ashdod","S",31.83,34.63,301,0,0,0,20,0,2.5,0,0,0,0,0,0,0,0,5,0,2.5,0,0,0,0,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,2.5,0,0,20,0,42.3,NA,TRUE,NA,TRUE,34.5665959566406,31.8624980257205,0.208340018065684,42.5083400180657
"417",417,417,417,3207,"3207_2_11_2017",11,30,"17","0",2017,11,2,"Michael","Ashdod S",23,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.5,"Ashdod","S",31.83,34.63,301,0,0,0,20,0,10,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,41.4,NA,TRUE,NA,TRUE,34.5684081178251,31.861569951689,0.416018728789474,41.8160187287895
"418",418,418,418,2681,"2681_7_2_2017",1,0,"1","30",2017,2,7,"Levi","Ashdod S",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,0.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,28.8,NA,TRUE,NA,TRUE,34.6191338926299,31.8355733457811,0.488891706630305,28.3111082933697
"419",419,419,419,120,"120_10_11_2013",3,15,"4","45",2013,11,10,"Doli","Ashdod S",27.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,1.5,"Ashdod","S",31.83,34.63,301,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,49.5,NA,TRUE,NA,TRUE,34.6254726139812,31.8323223407717,0.274351455429851,23.7763490877337
